,Year,ISO3,NATO Member
2416,1992,GHA,0
2417,1992,GRC,1
2418,1992,GRD,0
2419,1992,GTM,0
2420,1992,GIN,0
2421,1992,GNB,0
2422,1992,GUY,0
2423,1992,HTI,0
2424,1992,VAT,0
2425,1992,HND,0
2426,1992,HUN,0
2427,1992,ISL,1
2428,1992,IND,0
2429,1992,IDN,0
2430,1992,IRN,0
2431,1992,IRQ,0
2432,1992,IRL,0
2433,1992,ISR,0
2434,1992,ITA,1
2435,1992,JAM,0
2436,1992,JPN,0
2437,1992,JOR,0
2438,1992,KAZ,0
2439,1992,KEN,0
2440,1992,KIR,0
2441,1992,PRK,0
2442,1992,KOR,0
2443,1992,XKX,0
2444,1992,KWT,0
2445,1992,KGZ,0
2446,1992,LAO,0
2447,1992,LVA,0
2448,1992,LBN,0
2449,1992,LSO,0
2450,1992,LBR,0
2451,1992,LBY,0
2452,1992,LIE,0
2453,1992,LTU,0
2454,1992,LUX,1
2455,1992,MDG,0
2456,1992,MWI,0
2457,1992,MYS,0
2458,1992,MDV,0
2459,1992,MLI,0
2460,1992,MLT,0
2461,1992,MHL,0
2462,1992,MRT,0
2463,1992,MUS,0
2464,1992,MEX,0
2465,1992,FSM,0
2466,1992,MDA,0
2467,1992,MCO,0
2468,1992,MNG,0
2469,1992,MNE,0
2470,1992,MAR,0
2471,1992,MOZ,0
2472,1992,MMR,0
2473,1992,NAM,0
2474,1992,NRU,0
2475,1992,NPL,0
2476,1992,NLD,1
2477,1992,NZL,0
2478,1992,NIC,0
2479,1992,NER,0
2480,1992,NGA,0
2481,1992,MKD,0
2482,1992,NOR,1
2483,1992,OMN,0
2484,1992,PAK,0
2485,1992,PLW,0
2486,1992,PSE,0
2487,1992,PAN,0
2488,1992,PNG,0
2489,1992,PRY,0
2490,1992,PER,0
2491,1992,PHL,0
2492,1992,POL,0
2493,1992,PRT,1
2494,1992,QAT,0
2495,1992,ROU,0
2496,1992,RUS,0
2497,1992,RWA,0
2498,1992,KNA,0
2499,1992,LCA,0
2500,1992,VCT,0
2501,1992,WSM,0
2502,1992,SMR,0
2503,1992,STP,0
2504,1992,SAU,0
2505,1992,SEN,0
2506,1992,SRB,0
2507,1992,SYC,0
2508,1992,SLE,0
2509,1992,SGP,0
2510,1992,SVK,0
2511,1992,SVN,0
2512,1992,SLB,0
2513,1992,SOM,0
2514,1992,ZAF,0
2515,1992,SSD,0
2516,1992,ESP,1
2517,1992,LKA,0
2518,1992,SDN,0
2519,1992,SUR,0
2520,1992,SWE,0
2521,1992,CHE,0
2522,1992,SYR,0
2523,1992,TWN,0
2524,1992,TJK,0
2525,1992,TZA,0
2526,1992,THA,0
2527,1992,TLS,0
2528,1992,TGO,0
2529,1992,TON,0
2530,1992,TTO,0
2531,1992,TUN,0
2532,1992,TUR,1
2533,1992,TKM,0
2534,1992,TUV,0
2535,1992,UGA,0
2536,1992,UKR,0
2537,1992,ARE,0
2538,1992,GBR,1
2539,1992,USA,1
2540,1992,URY,0
2541,1992,UZB,0
2542,1992,VUT,0
2543,1992,VEN,0
2544,1992,VNM,0
2545,1992,YEM,0
2546,1992,ZMB,0
2547,1992,ZWE,0
2548,1993,AFG,0
2549,1993,ALB,0
2550,1993,DZA,0
2551,1993,AND,0
2552,1993,AGO,0
2553,1993,ATG,0
2554,1993,ARG,0
2555,1993,ARM,0
2556,1993,AUS,0
2557,1993,AUT,0
2558,1993,AZE,0
2559,1993,BHS,0
2560,1993,BHR,0
2561,1993,BGD,0
2562,1993,BRB,0
2563,1993,BLR,0
2564,1993,BEL,1
2565,1993,BLZ,0
2566,1993,BEN,0
2567,1993,BTN,0
2568,1993,BOL,0
2569,1993,BIH,0
2570,1993,BWA,0
2571,1993,BRA,0
2572,1993,BRN,0
2573,1993,BGR,0
2574,1993,BFA,0
2575,1993,BDI,0
2576,1993,CPV,0
2577,1993,KHM,0
2578,1993,CMR,0
2579,1993,CAN,1
2580,1993,CAF,0
2581,1993,TCD,0
2582,1993,CHL,0
2583,1993,CHN,0
2584,1993,COL,0
2585,1993,COM,0
2586,1993,COD,0
2587,1993,COG,0
2588,1993,CRI,0
2589,1993,HRV,0
2590,1993,CUB,0
2591,1993,CYP,0
2592,1993,CZE,0
2593,1993,DNK,1
2594,1993,DJI,0
2595,1993,DMA,0
2596,1993,DOM,0
2597,1993,ECU,0
2598,1993,EGY,0
2599,1993,SLV,0
2600,1993,GNQ,0
2601,1993,ERI,0
2602,1993,EST,0
2603,1993,SWZ,0
2604,1993,ETH,0
2605,1993,FJI,0
2606,1993,FIN,0
2607,1993,FRA,1
2608,1993,GAB,0
2609,1993,GMB,0
2610,1993,GEO,0
2611,1993,DEU,1
2612,1993,GHA,0
2613,1993,GRC,1
2614,1993,GRD,0
2615,1993,GTM,0
2616,1993,GIN,0
2617,1993,GNB,0
2618,1993,GUY,0
2619,1993,HTI,0
2620,1993,VAT,0
2621,1993,HND,0
2622,1993,HUN,0
2623,1993,ISL,1
2624,1993,IND,0
2625,1993,IDN,0
2626,1993,IRN,0
2627,1993,IRQ,0
2628,1993,IRL,0
2629,1993,ISR,0
2630,1993,ITA,1
2631,1993,JAM,0
2632,1993,JPN,0
2633,1993,JOR,0
2634,1993,KAZ,0
2635,1993,KEN,0
2636,1993,KIR,0
2637,1993,PRK,0
2638,1993,KOR,0
2639,1993,XKX,0
2640,1993,KWT,0
2641,1993,KGZ,0
2642,1993,LAO,0
2643,1993,LVA,0
2644,1993,LBN,0
2645,1993,LSO,0
2646,1993,LBR,0
2647,1993,LBY,0
2648,1993,LIE,0
2649,1993,LTU,0
2650,1993,LUX,1
2651,1993,MDG,0
2652,1993,MWI,0
2653,1993,MYS,0
2654,1993,MDV,0
2655,1993,MLI,0
2656,1993,MLT,0
2657,1993,MHL,0
2658,1993,MRT,0
2659,1993,MUS,0
2660,1993,MEX,0
2661,1993,FSM,0
2662,1993,MDA,0
2663,1993,MCO,0
2664,1993,MNG,0
2665,1993,MNE,0
2666,1993,MAR,0
2667,1993,MOZ,0
2668,1993,MMR,0
2669,1993,NAM,0
2670,1993,NRU,0
2671,1993,NPL,0
2672,1993,NLD,1
2673,1993,NZL,0
2674,1993,NIC,0
2675,1993,NER,0
2676,1993,NGA,0
2677,1993,MKD,0
2678,1993,NOR,1
2679,1993,OMN,0
2680,1993,PAK,0
2681,1993,PLW,0
2682,1993,PSE,0
2683,1993,PAN,0
2684,1993,PNG,0
2685,1993,PRY,0
2686,1993,PER,0
2687,1993,PHL,0
2688,1993,POL,0
2689,1993,PRT,1
2690,1993,QAT,0
2691,1993,ROU,0
2692,1993,RUS,0
2693,1993,RWA,0
2694,1993,KNA,0
2695,1993,LCA,0
2696,1993,VCT,0
2697,1993,WSM,0
2698,1993,SMR,0
2699,1993,STP,0
2700,1993,SAU,0
2701,1993,SEN,0
2702,1993,SRB,0
2703,1993,SYC,0
2704,1993,SLE,0
2705,1993,SGP,0
2706,1993,SVK,0
2707,1993,SVN,0
2708,1993,SLB,0
2709,1993,SOM,0
2710,1993,ZAF,0
2711,1993,SSD,0
2712,1993,ESP,1
2713,1993,LKA,0
2714,1993,SDN,0
2715,1993,SUR,0
2716,1993,SWE,0
2717,1993,CHE,0
2718,1993,SYR,0
2719,1993,TWN,0
2720,1993,TJK,0
2721,1993,TZA,0
2722,1993,THA,0
2723,1993,TLS,0
2724,1993,TGO,0
2725,1993,TON,0
2726,1993,TTO,0
2727,1993,TUN,0
2728,1993,TUR,1
2729,1993,TKM,0
2730,1993,TUV,0
2731,1993,UGA,0
2732,1993,UKR,0
2733,1993,ARE,0
2734,1993,GBR,1
2735,1993,USA,1
2736,1993,URY,0
2737,1993,UZB,0
2738,1993,VUT,0
2739,1993,VEN,0
2740,1993,VNM,0
2741,1993,YEM,0
2742,1993,ZMB,0
2743,1993,ZWE,0
2744,1994,AFG,0
2745,1994,ALB,0
2746,1994,DZA,0
2747,1994,AND,0
2748,1994,AGO,0
2749,1994,ATG,0
2750,1994,ARG,0
2751,1994,ARM,0
2752,1994,AUS,0
2753,1994,AUT,0
2754,1994,AZE,0
2755,1994,BHS,0
2756,1994,BHR,0
2757,1994,BGD,0
2758,1994,BRB,0
2759,1994,BLR,0
2760,1994,BEL,1
2761,1994,BLZ,0
2762,1994,BEN,0
2763,1994,BTN,0
2764,1994,BOL,0
2765,1994,BIH,0
2766,1994,BWA,0
2767,1994,BRA,0
2768,1994,BRN,0
2769,1994,BGR,0
2770,1994,BFA,0
2771,1994,BDI,0
2772,1994,CPV,0
2773,1994,KHM,0
2774,1994,CMR,0
2775,1994,CAN,1
2776,1994,CAF,0
2777,1994,TCD,0
2778,1994,CHL,0
2779,1994,CHN,0
2780,1994,COL,0
2781,1994,COM,0
2782,1994,COD,0
2783,1994,COG,0
2784,1994,CRI,0
2785,1994,HRV,0
2786,1994,CUB,0
2787,1994,CYP,0
2788,1994,CZE,0
2789,1994,DNK,1
2790,1994,DJI,0
2791,1994,DMA,0
2792,1994,DOM,0
2793,1994,ECU,0
2794,1994,EGY,0
2795,1994,SLV,0
2796,1994,GNQ,0
2797,1994,ERI,0
2798,1994,EST,0
2799,1994,SWZ,0
2800,1994,ETH,0
2801,1994,FJI,0
2802,1994,FIN,0
2803,1994,FRA,1
2804,1994,GAB,0
2805,1994,GMB,0
2806,1994,GEO,0
2807,1994,DEU,1
2808,1994,GHA,0
2809,1994,GRC,1
2810,1994,GRD,0
2811,1994,GTM,0
2812,1994,GIN,0
2813,1994,GNB,0
2814,1994,GUY,0
2815,1994,HTI,0
2816,1994,VAT,0
2817,1994,HND,0
2818,1994,HUN,0
2819,1994,ISL,1
2820,1994,IND,0
2821,1994,IDN,0
2822,1994,IRN,0
2823,1994,IRQ,0
2824,1994,IRL,0
2825,1994,ISR,0
2826,1994,ITA,1
2827,1994,JAM,0
2828,1994,JPN,0
2829,1994,JOR,0
2830,1994,KAZ,0
2831,1994,KEN,0
2832,1994,KIR,0
2833,1994,PRK,0
2834,1994,KOR,0
2835,1994,XKX,0
2836,1994,KWT,0
2837,1994,KGZ,0
2838,1994,LAO,0
2839,1994,LVA,0
2840,1994,LBN,0
2841,1994,LSO,0
2842,1994,LBR,0
2843,1994,LBY,0
2844,1994,LIE,0
2845,1994,LTU,0
2846,1994,LUX,1
2847,1994,MDG,0
2848,1994,MWI,0
2849,1994,MYS,0
2850,1994,MDV,0
2851,1994,MLI,0
2852,1994,MLT,0
2853,1994,MHL,0
2854,1994,MRT,0
2855,1994,MUS,0
2856,1994,MEX,0
2857,1994,FSM,0
2858,1994,MDA,0
2859,1994,MCO,0
2860,1994,MNG,0
2861,1994,MNE,0
2862,1994,MAR,0
2863,1994,MOZ,0
2864,1994,MMR,0
2865,1994,NAM,0
2866,1994,NRU,0
2867,1994,NPL,0
2868,1994,NLD,1
2869,1994,NZL,0
2870,1994,NIC,0
2871,1994,NER,0
2872,1994,NGA,0
2873,1994,MKD,0
2874,1994,NOR,1
2875,1994,OMN,0
2876,1994,PAK,0
2877,1994,PLW,0
2878,1994,PSE,0
2879,1994,PAN,0
2880,1994,PNG,0
2881,1994,PRY,0
2882,1994,PER,0
2883,1994,PHL,0
2884,1994,POL,0
2885,1994,PRT,1
2886,1994,QAT,0
2887,1994,ROU,0
2888,1994,RUS,0
2889,1994,RWA,0
2890,1994,KNA,0
2891,1994,LCA,0
2892,1994,VCT,0
2893,1994,WSM,0
2894,1994,SMR,0
2895,1994,STP,0
2896,1994,SAU,0
2897,1994,SEN,0
2898,1994,SRB,0
2899,1994,SYC,0
2900,1994,SLE,0
2901,1994,SGP,0
2902,1994,SVK,0
2903,1994,SVN,0
2904,1994,SLB,0
2905,1994,SOM,0
2906,1994,ZAF,0
2907,1994,SSD,0
2908,1994,ESP,1
2909,1994,LKA,0
2910,1994,SDN,0
2911,1994,SUR,0
2912,1994,SWE,0
2913,1994,CHE,0
2914,1994,SYR,0
2915,1994,TWN,0
2916,1994,TJK,0
2917,1994,TZA,0
2918,1994,THA,0
2919,1994,TLS,0
2920,1994,TGO,0
2921,1994,TON,0
2922,1994,TTO,0
2923,1994,TUN,0
2924,1994,TUR,1
2925,1994,TKM,0
2926,1994,TUV,0
2927,1994,UGA,0
2928,1994,UKR,0
2929,1994,ARE,0
2930,1994,GBR,1
2931,1994,USA,1
2932,1994,URY,0
2933,1994,UZB,0
2934,1994,VUT,0
2935,1994,VEN,0
2936,1994,VNM,0
2937,1994,YEM,0
2938,1994,ZMB,0
2939,1994,ZWE,0
2940,1995,AFG,0
2941,1995,ALB,0
2942,1995,DZA,0
2943,1995,AND,0
2944,1995,AGO,0
2945,1995,ATG,0
2946,1995,ARG,0
2947,1995,ARM,0
2948,1995,AUS,0
2949,1995,AUT,0
2950,1995,AZE,0
2951,1995,BHS,0
2952,1995,BHR,0
2953,1995,BGD,0
2954,1995,BRB,0
2955,1995,BLR,0
2956,1995,BEL,1
2957,1995,BLZ,0
2958,1995,BEN,0
2959,1995,BTN,0
2960,1995,BOL,0
2961,1995,BIH,0
2962,1995,BWA,0
2963,1995,BRA,0
2964,1995,BRN,0
2965,1995,BGR,0
2966,1995,BFA,0
2967,1995,BDI,0
2968,1995,CPV,0
2969,1995,KHM,0
2970,1995,CMR,0
2971,1995,CAN,1
2972,1995,CAF,0
2973,1995,TCD,0
2974,1995,CHL,0
2975,1995,CHN,0
2976,1995,COL,0
2977,1995,COM,0
2978,1995,COD,0
2979,1995,COG,0
2980,1995,CRI,0
2981,1995,HRV,0
2982,1995,CUB,0
2983,1995,CYP,0
2984,1995,CZE,0
2985,1995,DNK,1
2986,1995,DJI,0
2987,1995,DMA,0
2988,1995,DOM,0
2989,1995,ECU,0
2990,1995,EGY,0
2991,1995,SLV,0
2992,1995,GNQ,0
2993,1995,ERI,0
2994,1995,EST,0
2995,1995,SWZ,0
2996,1995,ETH,0
2997,1995,FJI,0
2998,1995,FIN,0
2999,1995,FRA,1
3000,1995,GAB,0
3001,1995,GMB,0
3002,1995,GEO,0
3003,1995,DEU,1
3004,1995,GHA,0
3005,1995,GRC,1
3006,1995,GRD,0
3007,1995,GTM,0
3008,1995,GIN,0
3009,1995,GNB,0
3010,1995,GUY,0
3011,1995,HTI,0
3012,1995,VAT,0
3013,1995,HND,0
3014,1995,HUN,0
3015,1995,ISL,1
3016,1995,IND,0
3017,1995,IDN,0
3018,1995,IRN,0
3019,1995,IRQ,0
3020,1995,IRL,0
3021,1995,ISR,0
3022,1995,ITA,1
3023,1995,JAM,0
3024,1995,JPN,0
3025,1995,JOR,0
3026,1995,KAZ,0
3027,1995,KEN,0
3028,1995,KIR,0
3029,1995,PRK,0
3030,1995,KOR,0
3031,1995,XKX,0
3032,1995,KWT,0
3033,1995,KGZ,0
3034,1995,LAO,0
3035,1995,LVA,0
3036,1995,LBN,0
3037,1995,LSO,0
3038,1995,LBR,0
3039,1995,LBY,0
3040,1995,LIE,0
3041,1995,LTU,0
3042,1995,LUX,1
3043,1995,MDG,0
3044,1995,MWI,0
3045,1995,MYS,0
3046,1995,MDV,0
3047,1995,MLI,0
3048,1995,MLT,0
3049,1995,MHL,0
3050,1995,MRT,0
3051,1995,MUS,0
3052,1995,MEX,0
3053,1995,FSM,0
3054,1995,MDA,0
3055,1995,MCO,0
3056,1995,MNG,0
3057,1995,MNE,0
3058,1995,MAR,0
3059,1995,MOZ,0
3060,1995,MMR,0
3061,1995,NAM,0
3062,1995,NRU,0
3063,1995,NPL,0
3064,1995,NLD,1
3065,1995,NZL,0
3066,1995,NIC,0
3067,1995,NER,0
3068,1995,NGA,0
3069,1995,MKD,0
3070,1995,NOR,1
3071,1995,OMN,0
3072,1995,PAK,0
3073,1995,PLW,0
3074,1995,PSE,0
3075,1995,PAN,0
3076,1995,PNG,0
3077,1995,PRY,0
3078,1995,PER,0
3079,1995,PHL,0
3080,1995,POL,0
3081,1995,PRT,1
3082,1995,QAT,0
3083,1995,ROU,0
3084,1995,RUS,0
3085,1995,RWA,0
3086,1995,KNA,0
3087,1995,LCA,0
3088,1995,VCT,0
3089,1995,WSM,0
3090,1995,SMR,0
3091,1995,STP,0
3092,1995,SAU,0
3093,1995,SEN,0
3094,1995,SRB,0
3095,1995,SYC,0
3096,1995,SLE,0
3097,1995,SGP,0
3098,1995,SVK,0
3099,1995,SVN,0
3100,1995,SLB,0
3101,1995,SOM,0
3102,1995,ZAF,0
3103,1995,SSD,0
3104,1995,ESP,1
3105,1995,LKA,0
3106,1995,SDN,0
3107,1995,SUR,0
3108,1995,SWE,0
3109,1995,CHE,0
3110,1995,SYR,0
3111,1995,TWN,0
3112,1995,TJK,0
3113,1995,TZA,0
3114,1995,THA,0
3115,1995,TLS,0
3116,1995,TGO,0
3117,1995,TON,0
3118,1995,TTO,0
3119,1995,TUN,0
3120,1995,TUR,1
3121,1995,TKM,0
3122,1995,TUV,0
3123,1995,UGA,0
3124,1995,UKR,0
3125,1995,ARE,0
3126,1995,GBR,1
3127,1995,USA,1
3128,1995,URY,0
3129,1995,UZB,0
3130,1995,VUT,0
3131,1995,VEN,0
3132,1995,VNM,0
3133,1995,YEM,0
3134,1995,ZMB,0
3135,1995,ZWE,0
3136,1996,AFG,0
3137,1996,ALB,0
3138,1996,DZA,0
3139,1996,AND,0
3140,1996,AGO,0
3141,1996,ATG,0
3142,1996,ARG,0
3143,1996,ARM,0
3144,1996,AUS,0
3145,1996,AUT,0
3146,1996,AZE,0
3147,1996,BHS,0
3148,1996,BHR,0
3149,1996,BGD,0
3150,1996,BRB,0
3151,1996,BLR,0
3152,1996,BEL,1
3153,1996,BLZ,0
3154,1996,BEN,0
3155,1996,BTN,0
3156,1996,BOL,0
3157,1996,BIH,0
3158,1996,BWA,0
3159,1996,BRA,0
3160,1996,BRN,0
3161,1996,BGR,0
3162,1996,BFA,0
3163,1996,BDI,0
3164,1996,CPV,0
3165,1996,KHM,0
3166,1996,CMR,0
3167,1996,CAN,1
3168,1996,CAF,0
3169,1996,TCD,0
3170,1996,CHL,0
3171,1996,CHN,0
3172,1996,COL,0
3173,1996,COM,0
3174,1996,COD,0
3175,1996,COG,0
3176,1996,CRI,0
3177,1996,HRV,0
3178,1996,CUB,0
3179,1996,CYP,0
3180,1996,CZE,0
3181,1996,DNK,1
3182,1996,DJI,0
3183,1996,DMA,0
3184,1996,DOM,0
3185,1996,ECU,0
3186,1996,EGY,0
3187,1996,SLV,0
3188,1996,GNQ,0
3189,1996,ERI,0
3190,1996,EST,0
3191,1996,SWZ,0
3192,1996,ETH,0
3193,1996,FJI,0
3194,1996,FIN,0
3195,1996,FRA,1
3196,1996,GAB,0
3197,1996,GMB,0
3198,1996,GEO,0
3199,1996,DEU,1
3200,1996,GHA,0
3201,1996,GRC,1
3202,1996,GRD,0
3203,1996,GTM,0
3204,1996,GIN,0
3205,1996,GNB,0
3206,1996,GUY,0
3207,1996,HTI,0
3208,1996,VAT,0
3209,1996,HND,0
3210,1996,HUN,0
3211,1996,ISL,1
3212,1996,IND,0
3213,1996,IDN,0
3214,1996,IRN,0
3215,1996,IRQ,0
3216,1996,IRL,0
3217,1996,ISR,0
3218,1996,ITA,1
3219,1996,JAM,0
3220,1996,JPN,0
3221,1996,JOR,0
3222,1996,KAZ,0
3223,1996,KEN,0
3224,1996,KIR,0
3225,1996,PRK,0
3226,1996,KOR,0
3227,1996,XKX,0
3228,1996,KWT,0
3229,1996,KGZ,0
3230,1996,LAO,0
3231,1996,LVA,0
3232,1996,LBN,0
3233,1996,LSO,0
3234,1996,LBR,0
3235,1996,LBY,0
3236,1996,LIE,0
3237,1996,LTU,0
3238,1996,LUX,1
3239,1996,MDG,0
3240,1996,MWI,0
3241,1996,MYS,0
3242,1996,MDV,0
3243,1996,MLI,0
3244,1996,MLT,0
3245,1996,MHL,0
3246,1996,MRT,0
3247,1996,MUS,0
3248,1996,MEX,0
3249,1996,FSM,0
3250,1996,MDA,0
3251,1996,MCO,0
3252,1996,MNG,0
3253,1996,MNE,0
3254,1996,MAR,0
3255,1996,MOZ,0
3256,1996,MMR,0
3257,1996,NAM,0
3258,1996,NRU,0
3259,1996,NPL,0
3260,1996,NLD,1
3261,1996,NZL,0
3262,1996,NIC,0
3263,1996,NER,0
3264,1996,NGA,0
3265,1996,MKD,0
3266,1996,NOR,1
3267,1996,OMN,0
3268,1996,PAK,0
3269,1996,PLW,0
3270,1996,PSE,0
3271,1996,PAN,0
3272,1996,PNG,0
3273,1996,PRY,0
3274,1996,PER,0
3275,1996,PHL,0
3276,1996,POL,0
3277,1996,PRT,1
3278,1996,QAT,0
3279,1996,ROU,0
3280,1996,RUS,0
3281,1996,RWA,0
3282,1996,KNA,0
3283,1996,LCA,0
3284,1996,VCT,0
3285,1996,WSM,0
3286,1996,SMR,0
3287,1996,STP,0
3288,1996,SAU,0
3289,1996,SEN,0
3290,1996,SRB,0
3291,1996,SYC,0
3292,1996,SLE,0
3293,1996,SGP,0
3294,1996,SVK,0
3295,1996,SVN,0
3296,1996,SLB,0
3297,1996,SOM,0
3298,1996,ZAF,0
3299,1996,SSD,0
3300,1996,ESP,1
3301,1996,LKA,0
3302,1996,SDN,0
3303,1996,SUR,0
3304,1996,SWE,0
3305,1996,CHE,0
3306,1996,SYR,0
3307,1996,TWN,0
3308,1996,TJK,0
3309,1996,TZA,0
3310,1996,THA,0
3311,1996,TLS,0
3312,1996,TGO,0
3313,1996,TON,0
3314,1996,TTO,0
3315,1996,TUN,0
3316,1996,TUR,1
3317,1996,TKM,0
3318,1996,TUV,0
3319,1996,UGA,0
3320,1996,UKR,0
3321,1996,ARE,0
3322,1996,GBR,1
3323,1996,USA,1
3324,1996,URY,0
3325,1996,UZB,0
3326,1996,VUT,0
3327,1996,VEN,0
3328,1996,VNM,0
3329,1996,YEM,0
3330,1996,ZMB,0
3331,1996,ZWE,0
3332,1997,AFG,0
3333,1997,ALB,0
3334,1997,DZA,0
3335,1997,AND,0
3336,1997,AGO,0
3337,1997,ATG,0
3338,1997,ARG,0
3339,1997,ARM,0
3340,1997,AUS,0
3341,1997,AUT,0
3342,1997,AZE,0
3343,1997,BHS,0
3344,1997,BHR,0
3345,1997,BGD,0
3346,1997,BRB,0
3347,1997,BLR,0
3348,1997,BEL,1
3349,1997,BLZ,0
3350,1997,BEN,0
3351,1997,BTN,0
3352,1997,BOL,0
3353,1997,BIH,0
3354,1997,BWA,0
3355,1997,BRA,0
3356,1997,BRN,0
3357,1997,BGR,0
3358,1997,BFA,0
3359,1997,BDI,0
3360,1997,CPV,0
3361,1997,KHM,0
3362,1997,CMR,0
3363,1997,CAN,1
3364,1997,CAF,0
3365,1997,TCD,0
3366,1997,CHL,0
3367,1997,CHN,0
3368,1997,COL,0
3369,1997,COM,0
3370,1997,COD,0
3371,1997,COG,0
3372,1997,CRI,0
3373,1997,HRV,0
3374,1997,CUB,0
3375,1997,CYP,0
3376,1997,CZE,0
3377,1997,DNK,1
3378,1997,DJI,0
3379,1997,DMA,0
3380,1997,DOM,0
3381,1997,ECU,0
3382,1997,EGY,0
3383,1997,SLV,0
3384,1997,GNQ,0
3385,1997,ERI,0
3386,1997,EST,0
3387,1997,SWZ,0
3388,1997,ETH,0
3389,1997,FJI,0
3390,1997,FIN,0
3391,1997,FRA,1
3392,1997,GAB,0
3393,1997,GMB,0
3394,1997,GEO,0
3395,1997,DEU,1
3396,1997,GHA,0
3397,1997,GRC,1
3398,1997,GRD,0
3399,1997,GTM,0
3400,1997,GIN,0
3401,1997,GNB,0
3402,1997,GUY,0
3403,1997,HTI,0
3404,1997,VAT,0
3405,1997,HND,0
3406,1997,HUN,0
3407,1997,ISL,1
3408,1997,IND,0
3409,1997,IDN,0
3410,1997,IRN,0
3411,1997,IRQ,0
3412,1997,IRL,0
3413,1997,ISR,0
3414,1997,ITA,1
3415,1997,JAM,0
3416,1997,JPN,0
3417,1997,JOR,0
3418,1997,KAZ,0
3419,1997,KEN,0
3420,1997,KIR,0
3421,1997,PRK,0
3422,1997,KOR,0
3423,1997,XKX,0
3424,1997,KWT,0
3425,1997,KGZ,0
3426,1997,LAO,0
3427,1997,LVA,0
3428,1997,LBN,0
3429,1997,LSO,0
3430,1997,LBR,0
3431,1997,LBY,0
3432,1997,LIE,0
3433,1997,LTU,0
3434,1997,LUX,1
3435,1997,MDG,0
3436,1997,MWI,0
3437,1997,MYS,0
3438,1997,MDV,0
3439,1997,MLI,0
3440,1997,MLT,0
3441,1997,MHL,0
3442,1997,MRT,0
3443,1997,MUS,0
3444,1997,MEX,0
3445,1997,FSM,0
3446,1997,MDA,0
3447,1997,MCO,0
3448,1997,MNG,0
3449,1997,MNE,0
3450,1997,MAR,0
3451,1997,MOZ,0
3452,1997,MMR,0
3453,1997,NAM,0
3454,1997,NRU,0
3455,1997,NPL,0
3456,1997,NLD,1
3457,1997,NZL,0
3458,1997,NIC,0
3459,1997,NER,0
3460,1997,NGA,0
3461,1997,MKD,0
3462,1997,NOR,1
3463,1997,OMN,0
3464,1997,PAK,0
3465,1997,PLW,0
3466,1997,PSE,0
3467,1997,PAN,0
3468,1997,PNG,0
3469,1997,PRY,0
3470,1997,PER,0
3471,1997,PHL,0
3472,1997,POL,0
3473,1997,PRT,1
3474,1997,QAT,0
3475,1997,ROU,0
3476,1997,RUS,0
3477,1997,RWA,0
3478,1997,KNA,0
3479,1997,LCA,0
3480,1997,VCT,0
3481,1997,WSM,0
3482,1997,SMR,0
3483,1997,STP,0
3484,1997,SAU,0
3485,1997,SEN,0
3486,1997,SRB,0
3487,1997,SYC,0
3488,1997,SLE,0
3489,1997,SGP,0
3490,1997,SVK,0
3491,1997,SVN,0
3492,1997,SLB,0
3493,1997,SOM,0
3494,1997,ZAF,0
3495,1997,SSD,0
3496,1997,ESP,1
3497,1997,LKA,0
3498,1997,SDN,0
3499,1997,SUR,0
3500,1997,SWE,0
3501,1997,CHE,0
3502,1997,SYR,0
3503,1997,TWN,0
3504,1997,TJK,0
3505,1997,TZA,0
3506,1997,THA,0
3507,1997,TLS,0
3508,1997,TGO,0
3509,1997,TON,0
3510,1997,TTO,0
3511,1997,TUN,0
3512,1997,TUR,1
3513,1997,TKM,0
3514,1997,TUV,0
3515,1997,UGA,0
3516,1997,UKR,0
3517,1997,ARE,0
3518,1997,GBR,1
3519,1997,USA,1
3520,1997,URY,0
3521,1997,UZB,0
3522,1997,VUT,0
3523,1997,VEN,0
3524,1997,VNM,0
3525,1997,YEM,0
3526,1997,ZMB,0
3527,1997,ZWE,0
3528,1998,AFG,0
3529,1998,ALB,0
3530,1998,DZA,0
3531,1998,AND,0
3532,1998,AGO,0
3533,1998,ATG,0
3534,1998,ARG,0
3535,1998,ARM,0
3536,1998,AUS,0
3537,1998,AUT,0
3538,1998,AZE,0
3539,1998,BHS,0
3540,1998,BHR,0
3541,1998,BGD,0
3542,1998,BRB,0
3543,1998,BLR,0
3544,1998,BEL,1
3545,1998,BLZ,0
3546,1998,BEN,0
3547,1998,BTN,0
3548,1998,BOL,0
3549,1998,BIH,0
3550,1998,BWA,0
3551,1998,BRA,0
3552,1998,BRN,0
3553,1998,BGR,0
3554,1998,BFA,0
3555,1998,BDI,0
3556,1998,CPV,0
3557,1998,KHM,0
3558,1998,CMR,0
3559,1998,CAN,1
3560,1998,CAF,0
3561,1998,TCD,0
3562,1998,CHL,0
3563,1998,CHN,0
3564,1998,COL,0
3565,1998,COM,0
3566,1998,COD,0
3567,1998,COG,0
3568,1998,CRI,0
3569,1998,HRV,0
3570,1998,CUB,0
3571,1998,CYP,0
3572,1998,CZE,0
3573,1998,DNK,1
3574,1998,DJI,0
3575,1998,DMA,0
3576,1998,DOM,0
3577,1998,ECU,0
3578,1998,EGY,0
3579,1998,SLV,0
3580,1998,GNQ,0
3581,1998,ERI,0
3582,1998,EST,0
3583,1998,SWZ,0
