ISO3,year,score,indicator_id,source
KIR,2006,0.600976918085883,climate_readiness_score,ND-GAIN
PRK,2006,0.523929399948476,climate_readiness_score,ND-GAIN
KOR,2006,0.372199764273099,climate_readiness_score,ND-GAIN
KWT,2006,0.457559353744319,climate_readiness_score,ND-GAIN
KGZ,2006,0.393104701537833,climate_readiness_score,ND-GAIN
LAO,2006,0.547065285316775,climate_readiness_score,ND-GAIN
LVA,2006,0.398923704327838,climate_readiness_score,ND-GAIN
LBN,2006,0.49292398224768,climate_readiness_score,ND-GAIN
LSO,2006,0.519840937868946,climate_readiness_score,ND-GAIN
LBR,2006,0.602420236241932,climate_readiness_score,ND-GAIN
LBY,2006,0.488436247925873,climate_readiness_score,ND-GAIN
LIE,2006,,climate_readiness_score,ND-GAIN
LTU,2006,0.39434598555477,climate_readiness_score,ND-GAIN
LUX,2006,0.339983406277415,climate_readiness_score,ND-GAIN
MKD,2006,0.407508418973392,climate_readiness_score,ND-GAIN
MDG,2006,0.57078173334561,climate_readiness_score,ND-GAIN
MWI,2006,0.607880308720763,climate_readiness_score,ND-GAIN
MYS,2006,0.403037889620786,climate_readiness_score,ND-GAIN
MDV,2006,0.566943661748686,climate_readiness_score,ND-GAIN
MLI,2006,0.610284668703254,climate_readiness_score,ND-GAIN
MLT,2006,0.38238164095828,climate_readiness_score,ND-GAIN
MHL,2006,0.529588065419909,climate_readiness_score,ND-GAIN
MRT,2006,0.627361397509192,climate_readiness_score,ND-GAIN
MUS,2006,0.48604565610241,climate_readiness_score,ND-GAIN
MEX,2006,0.41515110198125,climate_readiness_score,ND-GAIN
FSM,2006,0.640996840578383,climate_readiness_score,ND-GAIN
MDA,2006,0.472227391008798,climate_readiness_score,ND-GAIN
MCO,2006,0.409528890268647,climate_readiness_score,ND-GAIN
MNG,2006,0.439526176003401,climate_readiness_score,ND-GAIN
MNE,2006,0.453662344929291,climate_readiness_score,ND-GAIN
MAR,2006,0.493198184681349,climate_readiness_score,ND-GAIN
MOZ,2006,0.513280657265459,climate_readiness_score,ND-GAIN
MMR,2006,0.542216073479737,climate_readiness_score,ND-GAIN
NAM,2006,0.56658696476052,climate_readiness_score,ND-GAIN
NRU,2006,0.5092030925525,climate_readiness_score,ND-GAIN
NPL,2006,0.565025116662655,climate_readiness_score,ND-GAIN
NLD,2006,0.372613862937328,climate_readiness_score,ND-GAIN
NZL,2006,0.30057682937364,climate_readiness_score,ND-GAIN
NIC,2006,0.458036649209208,climate_readiness_score,ND-GAIN
NER,2006,0.593821135611043,climate_readiness_score,ND-GAIN
NGA,2006,0.505155595203069,climate_readiness_score,ND-GAIN
NOR,2006,0.266291494722297,climate_readiness_score,ND-GAIN
OMN,2006,0.472757715732647,climate_readiness_score,ND-GAIN
PAK,2006,0.545434903285035,climate_readiness_score,ND-GAIN
PLW,2006,0.515042448457936,climate_readiness_score,ND-GAIN
PAN,2006,0.43109942831709,climate_readiness_score,ND-GAIN
PNG,2006,0.558768410261401,climate_readiness_score,ND-GAIN
PRY,2006,0.404722285621168,climate_readiness_score,ND-GAIN
PER,2006,0.453457278229596,climate_readiness_score,ND-GAIN
PHL,2006,0.472767171415598,climate_readiness_score,ND-GAIN
POL,2006,0.316251675255795,climate_readiness_score,ND-GAIN
PRT,2006,0.392259649005393,climate_readiness_score,ND-GAIN
QAT,2006,0.436024472091537,climate_readiness_score,ND-GAIN
ROU,2006,0.422402676267311,climate_readiness_score,ND-GAIN
RUS,2006,0.320716826673597,climate_readiness_score,ND-GAIN
RWA,2006,0.634383822972918,climate_readiness_score,ND-GAIN
KNA,2006,0.476053372902023,climate_readiness_score,ND-GAIN
LCA,2006,0.356198774472055,climate_readiness_score,ND-GAIN
VCT,2006,0.423612178703109,climate_readiness_score,ND-GAIN
WSM,2006,0.531689447626159,climate_readiness_score,ND-GAIN
SMR,2006,,climate_readiness_score,ND-GAIN
STP,2006,0.540955830892266,climate_readiness_score,ND-GAIN
SAU,2006,0.474256230993342,climate_readiness_score,ND-GAIN
SEN,2006,0.540847130620237,climate_readiness_score,ND-GAIN
SRB,2006,0.474078518531952,climate_readiness_score,ND-GAIN
SYC,2006,0.484190168289495,climate_readiness_score,ND-GAIN
SLE,2006,0.613984116813093,climate_readiness_score,ND-GAIN
SGP,2006,0.403199594004148,climate_readiness_score,ND-GAIN
SVK,2006,0.374632171545842,climate_readiness_score,ND-GAIN
SVN,2006,0.353800067122386,climate_readiness_score,ND-GAIN
SLB,2006,0.651842078260107,climate_readiness_score,ND-GAIN
SOM,2006,0.664279837125271,climate_readiness_score,ND-GAIN
ZAF,2006,0.458995057535515,climate_readiness_score,ND-GAIN
ESP,2006,0.331566232207579,climate_readiness_score,ND-GAIN
LKA,2006,0.45683259563052,climate_readiness_score,ND-GAIN
SDN,2006,0.628975157222947,climate_readiness_score,ND-GAIN
SUR,2006,0.438407520177469,climate_readiness_score,ND-GAIN
SWZ,2006,0.533134726988713,climate_readiness_score,ND-GAIN
SWE,2006,0.31914920394717,climate_readiness_score,ND-GAIN
CHE,2006,0.311453634621734,climate_readiness_score,ND-GAIN
SYR,2006,0.483758635413886,climate_readiness_score,ND-GAIN
TJK,2006,0.407933628272716,climate_readiness_score,ND-GAIN
TZA,2006,0.536027815071118,climate_readiness_score,ND-GAIN
THA,2006,0.444332723152506,climate_readiness_score,ND-GAIN
TLS,2006,0.608372951972738,climate_readiness_score,ND-GAIN
TGO,2006,0.534205516722624,climate_readiness_score,ND-GAIN
TON,2006,0.612922592349197,climate_readiness_score,ND-GAIN
TTO,2006,0.402846093136022,climate_readiness_score,ND-GAIN
TUN,2006,0.42339468084911,climate_readiness_score,ND-GAIN
TUR,2006,0.407370937936181,climate_readiness_score,ND-GAIN
TKM,2006,0.452406477653697,climate_readiness_score,ND-GAIN
TUV,2006,0.572562256276577,climate_readiness_score,ND-GAIN
UGA,2006,0.55962994990177,climate_readiness_score,ND-GAIN
UKR,2006,0.414212461499492,climate_readiness_score,ND-GAIN
ARE,2006,0.455052061792667,climate_readiness_score,ND-GAIN
GBR,2006,0.272529741379922,climate_readiness_score,ND-GAIN
USA,2006,0.321744587593343,climate_readiness_score,ND-GAIN
URY,2006,0.420942245855342,climate_readiness_score,ND-GAIN
UZB,2006,0.410030741936498,climate_readiness_score,ND-GAIN
VUT,2006,0.573242226160944,climate_readiness_score,ND-GAIN
VEN,2006,0.384786756155084,climate_readiness_score,ND-GAIN
VNM,2006,0.51212524081058,climate_readiness_score,ND-GAIN
YEM,2006,0.597205196575416,climate_readiness_score,ND-GAIN
ZMB,2006,0.513710093346112,climate_readiness_score,ND-GAIN
ZWE,2006,0.519364145301385,climate_readiness_score,ND-GAIN
AFG,2007,0.633808433033769,climate_readiness_score,ND-GAIN
ALB,2007,0.487828365080356,climate_readiness_score,ND-GAIN
DZA,2007,0.453315304266336,climate_readiness_score,ND-GAIN
AND,2007,0.391731503980623,climate_readiness_score,ND-GAIN
AGO,2007,0.517628853540546,climate_readiness_score,ND-GAIN
ATG,2007,0.492438978219542,climate_readiness_score,ND-GAIN
ARG,2007,0.40824915340976,climate_readiness_score,ND-GAIN
ARM,2007,0.417288648442641,climate_readiness_score,ND-GAIN
AUS,2007,0.328696067795437,climate_readiness_score,ND-GAIN
AUT,2007,0.329985093701905,climate_readiness_score,ND-GAIN
AZE,2007,0.443873097969065,climate_readiness_score,ND-GAIN
BHS,2007,0.476592741480855,climate_readiness_score,ND-GAIN
BHR,2007,0.492257692428135,climate_readiness_score,ND-GAIN
BGD,2007,0.582543249980493,climate_readiness_score,ND-GAIN
BRB,2007,0.433550871123324,climate_readiness_score,ND-GAIN
BLR,2007,0.388458937505342,climate_readiness_score,ND-GAIN
BEL,2007,0.395868027839561,climate_readiness_score,ND-GAIN
BLZ,2007,0.50681421412473,climate_readiness_score,ND-GAIN
BEN,2007,0.589856902772191,climate_readiness_score,ND-GAIN
BTN,2007,0.569596602722692,climate_readiness_score,ND-GAIN
BOL,2007,0.47974993239053,climate_readiness_score,ND-GAIN
BIH,2007,0.399441901016669,climate_readiness_score,ND-GAIN
BWA,2007,0.522996366562907,climate_readiness_score,ND-GAIN
BRA,2007,0.385352422797079,climate_readiness_score,ND-GAIN
BRN,2007,0.426884874192581,climate_readiness_score,ND-GAIN
BGR,2007,0.379433896421962,climate_readiness_score,ND-GAIN
BFA,2007,0.553622111559169,climate_readiness_score,ND-GAIN
BDI,2007,0.621893598010686,climate_readiness_score,ND-GAIN
KHM,2007,0.538985329016001,climate_readiness_score,ND-GAIN
CMR,2007,0.485467081063115,climate_readiness_score,ND-GAIN
CAN,2007,0.310978823611554,climate_readiness_score,ND-GAIN
CPV,2007,0.480523442033317,climate_readiness_score,ND-GAIN
CAF,2007,0.585206418105067,climate_readiness_score,ND-GAIN
TCD,2007,0.641930305890384,climate_readiness_score,ND-GAIN
CHL,2007,0.373544459814311,climate_readiness_score,ND-GAIN
CHN,2007,0.412203924199595,climate_readiness_score,ND-GAIN
COL,2007,0.436445003718721,climate_readiness_score,ND-GAIN
COM,2007,0.521328964279212,climate_readiness_score,ND-GAIN
COG,2007,0.561677794725788,climate_readiness_score,ND-GAIN
COD,2007,0.577900158810868,climate_readiness_score,ND-GAIN
CRI,2007,0.414500176346893,climate_readiness_score,ND-GAIN
CIV,2007,0.504646231893023,climate_readiness_score,ND-GAIN
HRV,2007,0.41358906540826,climate_readiness_score,ND-GAIN
CUB,2007,0.452447038763701,climate_readiness_score,ND-GAIN
CYP,2007,0.370726362860774,climate_readiness_score,ND-GAIN
CZE,2007,0.297409656159333,climate_readiness_score,ND-GAIN
DNK,2007,0.326669033560282,climate_readiness_score,ND-GAIN
DJI,2007,0.617255821828818,climate_readiness_score,ND-GAIN
DMA,2007,0.437238533632733,climate_readiness_score,ND-GAIN
DOM,2007,0.474434588394626,climate_readiness_score,ND-GAIN
ECU,2007,0.487832772870603,climate_readiness_score,ND-GAIN
EGY,2007,0.495026350060698,climate_readiness_score,ND-GAIN
SLV,2007,0.464102194779026,climate_readiness_score,ND-GAIN
GNQ,2007,0.455533677772965,climate_readiness_score,ND-GAIN
ERI,2007,0.649220017378454,climate_readiness_score,ND-GAIN
EST,2007,0.366263926085108,climate_readiness_score,ND-GAIN
ETH,2007,0.574914289885702,climate_readiness_score,ND-GAIN
FJI,2007,0.496589040601595,climate_readiness_score,ND-GAIN
FIN,2007,0.315147486469423,climate_readiness_score,ND-GAIN
FRA,2007,0.330958469878054,climate_readiness_score,ND-GAIN
GAB,2007,0.462205657178982,climate_readiness_score,ND-GAIN
GMB,2007,0.579412921215571,climate_readiness_score,ND-GAIN
GEO,2007,0.425345022812087,climate_readiness_score,ND-GAIN
DEU,2007,0.309005660370241,climate_readiness_score,ND-GAIN
GHA,2007,0.524119423850615,climate_readiness_score,ND-GAIN
GRC,2007,0.36553241385799,climate_readiness_score,ND-GAIN
GRD,2007,0.429589014591754,climate_readiness_score,ND-GAIN
GTM,2007,0.489448783523626,climate_readiness_score,ND-GAIN
GIN,2007,0.485804407479019,climate_readiness_score,ND-GAIN
GNB,2007,0.649259738594415,climate_readiness_score,ND-GAIN
GUY,2007,0.538445483488517,climate_readiness_score,ND-GAIN
HTI,2007,0.55254279505459,climate_readiness_score,ND-GAIN
HND,2007,0.482860611611358,climate_readiness_score,ND-GAIN
HUN,2007,0.403216503903576,climate_readiness_score,ND-GAIN
ISL,2007,0.330420962357083,climate_readiness_score,ND-GAIN
IND,2007,0.527137068571437,climate_readiness_score,ND-GAIN
IDN,2007,0.453281631585071,climate_readiness_score,ND-GAIN
IRN,2007,0.422861421100796,climate_readiness_score,ND-GAIN
IRQ,2007,0.520506906195666,climate_readiness_score,ND-GAIN
IRL,2007,0.323866632624324,climate_readiness_score,ND-GAIN
ISR,2007,0.379090511749818,climate_readiness_score,ND-GAIN
ITA,2007,0.361626069720411,climate_readiness_score,ND-GAIN
JAM,2007,0.449437551500426,climate_readiness_score,ND-GAIN
JPN,2007,0.354492414110852,climate_readiness_score,ND-GAIN
JOR,2007,0.44389447906104,climate_readiness_score,ND-GAIN
KAZ,2007,0.366716177137316,climate_readiness_score,ND-GAIN
KEN,2007,0.518470768335798,climate_readiness_score,ND-GAIN
KIR,2007,0.604821940012152,climate_readiness_score,ND-GAIN
PRK,2007,0.52481606512061,climate_readiness_score,ND-GAIN
KOR,2007,0.371170193237846,climate_readiness_score,ND-GAIN
KWT,2007,0.456514729470976,climate_readiness_score,ND-GAIN
KGZ,2007,0.39394675145782,climate_readiness_score,ND-GAIN
LAO,2007,0.542995132458149,climate_readiness_score,ND-GAIN
LVA,2007,0.396926449241482,climate_readiness_score,ND-GAIN
LBN,2007,0.48769971468389,climate_readiness_score,ND-GAIN
LSO,2007,0.517377851292952,climate_readiness_score,ND-GAIN
LBR,2007,0.608467362653783,climate_readiness_score,ND-GAIN
LBY,2007,0.488879482498691,climate_readiness_score,ND-GAIN
LIE,2007,,climate_readiness_score,ND-GAIN
LTU,2007,0.392315014330085,climate_readiness_score,ND-GAIN
LUX,2007,0.340622298333812,climate_readiness_score,ND-GAIN
MKD,2007,0.405961375340954,climate_readiness_score,ND-GAIN
MDG,2007,0.56078321920604,climate_readiness_score,ND-GAIN
MWI,2007,0.602899535421429,climate_readiness_score,ND-GAIN
MYS,2007,0.403844588783794,climate_readiness_score,ND-GAIN
MDV,2007,0.55732362031029,climate_readiness_score,ND-GAIN
MLI,2007,0.604661684383576,climate_readiness_score,ND-GAIN
MLT,2007,0.38268522494663,climate_readiness_score,ND-GAIN
MHL,2007,0.531365660466924,climate_readiness_score,ND-GAIN
MRT,2007,0.626121494785503,climate_readiness_score,ND-GAIN
MUS,2007,0.487746908338989,climate_readiness_score,ND-GAIN
MEX,2007,0.413608141888933,climate_readiness_score,ND-GAIN
FSM,2007,0.639253100345863,climate_readiness_score,ND-GAIN
MDA,2007,0.470033594811936,climate_readiness_score,ND-GAIN
MCO,2007,0.40947488039115,climate_readiness_score,ND-GAIN
MNG,2007,0.435654832138572,climate_readiness_score,ND-GAIN
MNE,2007,0.454766152678433,climate_readiness_score,ND-GAIN
MAR,2007,0.49784811951361,climate_readiness_score,ND-GAIN
MOZ,2007,0.514557242677498,climate_readiness_score,ND-GAIN
MMR,2007,0.536170406161149,climate_readiness_score,ND-GAIN
NAM,2007,0.559494236957507,climate_readiness_score,ND-GAIN
NRU,2007,0.536439375431566,climate_readiness_score,ND-GAIN
NPL,2007,0.552426766610293,climate_readiness_score,ND-GAIN
NLD,2007,0.37070250620002,climate_readiness_score,ND-GAIN
NZL,2007,0.298835499000001,climate_readiness_score,ND-GAIN
NIC,2007,0.460048061250239,climate_readiness_score,ND-GAIN
NER,2007,0.596284773858344,climate_readiness_score,ND-GAIN
NGA,2007,0.505159756165401,climate_readiness_score,ND-GAIN
NOR,2007,0.265684801529208,climate_readiness_score,ND-GAIN
OMN,2007,0.4720651578687,climate_readiness_score,ND-GAIN
PAK,2007,0.544852536293974,climate_readiness_score,ND-GAIN
PLW,2007,0.515626509180848,climate_readiness_score,ND-GAIN
PAN,2007,0.429755757291926,climate_readiness_score,ND-GAIN
PNG,2007,0.55895030307606,climate_readiness_score,ND-GAIN
PRY,2007,0.403888708106988,climate_readiness_score,ND-GAIN
PER,2007,0.447371649795978,climate_readiness_score,ND-GAIN
PHL,2007,0.469374251414012,climate_readiness_score,ND-GAIN
POL,2007,0.317100597613549,climate_readiness_score,ND-GAIN
PRT,2007,0.389267147469956,climate_readiness_score,ND-GAIN
QAT,2007,0.422999416434005,climate_readiness_score,ND-GAIN
ROU,2007,0.415221827704414,climate_readiness_score,ND-GAIN
RUS,2007,0.319618243311417,climate_readiness_score,ND-GAIN
RWA,2007,0.63547012826594,climate_readiness_score,ND-GAIN
KNA,2007,0.477025321313885,climate_readiness_score,ND-GAIN
LCA,2007,0.357999702908717,climate_readiness_score,ND-GAIN
VCT,2007,0.427552192139962,climate_readiness_score,ND-GAIN
WSM,2007,0.536150630180698,climate_readiness_score,ND-GAIN
SMR,2007,,climate_readiness_score,ND-GAIN
STP,2007,0.538765052135903,climate_readiness_score,ND-GAIN
SAU,2007,0.472427615353567,climate_readiness_score,ND-GAIN
SEN,2007,0.540516018423582,climate_readiness_score,ND-GAIN
SRB,2007,0.472682108675914,climate_readiness_score,ND-GAIN
SYC,2007,0.478936575639313,climate_readiness_score,ND-GAIN
SLE,2007,0.608307374596318,climate_readiness_score,ND-GAIN
SGP,2007,0.401782946735098,climate_readiness_score,ND-GAIN
SVK,2007,0.375471113700587,climate_readiness_score,ND-GAIN
SVN,2007,0.353757707942949,climate_readiness_score,ND-GAIN
SLB,2007,0.647774767636533,climate_readiness_score,ND-GAIN
SOM,2007,0.662440062127495,climate_readiness_score,ND-GAIN
ZAF,2007,0.459526895013131,climate_readiness_score,ND-GAIN
ESP,2007,0.330693535956074,climate_readiness_score,ND-GAIN
LKA,2007,0.458332724334447,climate_readiness_score,ND-GAIN
SDN,2007,0.624490547930257,climate_readiness_score,ND-GAIN
SUR,2007,0.431450218323568,climate_readiness_score,ND-GAIN
SWZ,2007,0.528816820402736,climate_readiness_score,ND-GAIN
SWE,2007,0.318396391418866,climate_readiness_score,ND-GAIN
CHE,2007,0.307217505967221,climate_readiness_score,ND-GAIN
SYR,2007,0.484265232402476,climate_readiness_score,ND-GAIN
TJK,2007,0.405819050212705,climate_readiness_score,ND-GAIN
TZA,2007,0.534314056087077,climate_readiness_score,ND-GAIN
THA,2007,0.444767238667757,climate_readiness_score,ND-GAIN
TLS,2007,0.606751887181249,climate_readiness_score,ND-GAIN
TGO,2007,0.534992880917742,climate_readiness_score,ND-GAIN
TON,2007,0.600107365406204,climate_readiness_score,ND-GAIN
TTO,2007,0.403252541616783,climate_readiness_score,ND-GAIN
TUN,2007,0.41876377570605,climate_readiness_score,ND-GAIN
TUR,2007,0.40433576211044,climate_readiness_score,ND-GAIN
TKM,2007,0.451551791842825,climate_readiness_score,ND-GAIN
TUV,2007,0.554717110964138,climate_readiness_score,ND-GAIN
UGA,2007,0.554348085794542,climate_readiness_score,ND-GAIN
UKR,2007,0.412749453242966,climate_readiness_score,ND-GAIN
ARE,2007,0.455100871854445,climate_readiness_score,ND-GAIN
GBR,2007,0.271886413594745,climate_readiness_score,ND-GAIN
USA,2007,0.321365230658064,climate_readiness_score,ND-GAIN
URY,2007,0.415321600845263,climate_readiness_score,ND-GAIN
UZB,2007,0.408062095955528,climate_readiness_score,ND-GAIN
VUT,2007,0.559251093599142,climate_readiness_score,ND-GAIN
VEN,2007,0.384673375275991,climate_readiness_score,ND-GAIN
VNM,2007,0.510666817311088,climate_readiness_score,ND-GAIN
YEM,2007,0.595304687180894,climate_readiness_score,ND-GAIN
ZMB,2007,0.513695698883005,climate_readiness_score,ND-GAIN
ZWE,2007,0.513310737041817,climate_readiness_score,ND-GAIN
AFG,2008,0.632486165661546,climate_readiness_score,ND-GAIN
ALB,2008,0.483344076463963,climate_readiness_score,ND-GAIN
DZA,2008,0.453292182190883,climate_readiness_score,ND-GAIN
AND,2008,0.391535810333527,climate_readiness_score,ND-GAIN
AGO,2008,0.518229453992718,climate_readiness_score,ND-GAIN
ATG,2008,0.492187210407814,climate_readiness_score,ND-GAIN
ARG,2008,0.409181224848364,climate_readiness_score,ND-GAIN
ARM,2008,0.409888312140008,climate_readiness_score,ND-GAIN
AUS,2008,0.328011095047365,climate_readiness_score,ND-GAIN
AUT,2008,0.330271779788422,climate_readiness_score,ND-GAIN
AZE,2008,0.44045039112823,climate_readiness_score,ND-GAIN
BHS,2008,0.473509914303531,climate_readiness_score,ND-GAIN
BHR,2008,0.493529607471314,climate_readiness_score,ND-GAIN
BGD,2008,0.576891065250459,climate_readiness_score,ND-GAIN
BRB,2008,0.431045691558565,climate_readiness_score,ND-GAIN
BLR,2008,0.388522287339219,climate_readiness_score,ND-GAIN
BEL,2008,0.397081236392217,climate_readiness_score,ND-GAIN
BLZ,2008,0.503122931899689,climate_readiness_score,ND-GAIN
BEN,2008,0.596808706426163,climate_readiness_score,ND-GAIN
BTN,2008,0.55937991012402,climate_readiness_score,ND-GAIN
BOL,2008,0.477860805428299,climate_readiness_score,ND-GAIN
BIH,2008,0.395286487980424,climate_readiness_score,ND-GAIN
BWA,2008,0.519027143383942,climate_readiness_score,ND-GAIN
BRA,2008,0.383648142692658,climate_readiness_score,ND-GAIN
BRN,2008,0.429681587574064,climate_readiness_score,ND-GAIN
BGR,2008,0.379679093669861,climate_readiness_score,ND-GAIN
BFA,2008,0.551887067891596,climate_readiness_score,ND-GAIN
BDI,2008,0.620483495280183,climate_readiness_score,ND-GAIN
KHM,2008,0.524053371621738,climate_readiness_score,ND-GAIN
CMR,2008,0.487669936128859,climate_readiness_score,ND-GAIN
CAN,2008,0.310163297593328,climate_readiness_score,ND-GAIN
CPV,2008,0.481111191853038,climate_readiness_score,ND-GAIN
CAF,2008,0.585161505508696,climate_readiness_score,ND-GAIN
TCD,2008,0.639386662878116,climate_readiness_score,ND-GAIN
CHL,2008,0.371942118000873,climate_readiness_score,ND-GAIN
CHN,2008,0.4098204848135,climate_readiness_score,ND-GAIN
COL,2008,0.432940231145546,climate_readiness_score,ND-GAIN
COM,2008,0.536351114399135,climate_readiness_score,ND-GAIN
COG,2008,0.552615534310516,climate_readiness_score,ND-GAIN
COD,2008,0.5818577758419,climate_readiness_score,ND-GAIN
CRI,2008,0.414412591998814,climate_readiness_score,ND-GAIN
CIV,2008,0.503649640173382,climate_readiness_score,ND-GAIN
HRV,2008,0.414294646026411,climate_readiness_score,ND-GAIN
CUB,2008,0.454283842103223,climate_readiness_score,ND-GAIN
CYP,2008,0.36804532278642,climate_readiness_score,ND-GAIN
CZE,2008,0.297755312554243,climate_readiness_score,ND-GAIN
DNK,2008,0.326389477862752,climate_readiness_score,ND-GAIN
DJI,2008,0.608182453606025,climate_readiness_score,ND-GAIN
DMA,2008,0.438540052790493,climate_readiness_score,ND-GAIN
DOM,2008,0.47515475916425,climate_readiness_score,ND-GAIN
ECU,2008,0.485915230637501,climate_readiness_score,ND-GAIN
EGY,2008,0.492623364579191,climate_readiness_score,ND-GAIN
SLV,2008,0.458783778467183,climate_readiness_score,ND-GAIN
GNQ,2008,0.453118545688877,climate_readiness_score,ND-GAIN
ERI,2008,0.646774733985824,climate_readiness_score,ND-GAIN
EST,2008,0.368742852349921,climate_readiness_score,ND-GAIN
ETH,2008,0.576246122006659,climate_readiness_score,ND-GAIN
FJI,2008,0.49974431855984,climate_readiness_score,ND-GAIN
FIN,2008,0.314825973026226,climate_readiness_score,ND-GAIN
FRA,2008,0.329924008755198,climate_readiness_score,ND-GAIN
GAB,2008,0.460959710858254,climate_readiness_score,ND-GAIN
GMB,2008,0.580061133728091,climate_readiness_score,ND-GAIN
GEO,2008,0.431881599331495,climate_readiness_score,ND-GAIN
DEU,2008,0.310494676421901,climate_readiness_score,ND-GAIN
GHA,2008,0.521120589302598,climate_readiness_score,ND-GAIN
GRC,2008,0.365131971896615,climate_readiness_score,ND-GAIN
GRD,2008,0.432486291112034,climate_readiness_score,ND-GAIN
GTM,2008,0.487563810840465,climate_readiness_score,ND-GAIN
GIN,2008,0.484402013935451,climate_readiness_score,ND-GAIN
GNB,2008,0.649097582257411,climate_readiness_score,ND-GAIN
GUY,2008,0.531676029217331,climate_readiness_score,ND-GAIN
HTI,2008,0.55033466998133,climate_readiness_score,ND-GAIN
HND,2008,0.482669303905872,climate_readiness_score,ND-GAIN
HUN,2008,0.402884660448484,climate_readiness_score,ND-GAIN
ISL,2008,0.328621645839946,climate_readiness_score,ND-GAIN
IND,2008,0.524980367388847,climate_readiness_score,ND-GAIN
IDN,2008,0.451345789061702,climate_readiness_score,ND-GAIN
IRN,2008,0.422870069145165,climate_readiness_score,ND-GAIN
IRQ,2008,0.508294266030544,climate_readiness_score,ND-GAIN
IRL,2008,0.32576448197397,climate_readiness_score,ND-GAIN
ISR,2008,0.372857129222192,climate_readiness_score,ND-GAIN
ITA,2008,0.366345978112009,climate_readiness_score,ND-GAIN
JAM,2008,0.448079687270622,climate_readiness_score,ND-GAIN
JPN,2008,0.356334319608947,climate_readiness_score,ND-GAIN
JOR,2008,0.440670869929752,climate_readiness_score,ND-GAIN
KAZ,2008,0.363587938540683,climate_readiness_score,ND-GAIN
KEN,2008,0.518335445585704,climate_readiness_score,ND-GAIN
KIR,2008,0.612128898024402,climate_readiness_score,ND-GAIN
PRK,2008,0.523489534051425,climate_readiness_score,ND-GAIN
KOR,2008,0.369205215402791,climate_readiness_score,ND-GAIN
KWT,2008,0.454102204740361,climate_readiness_score,ND-GAIN
KGZ,2008,0.390548246187277,climate_readiness_score,ND-GAIN
LAO,2008,0.534119551589088,climate_readiness_score,ND-GAIN
LVA,2008,0.395914586670468,climate_readiness_score,ND-GAIN
LBN,2008,0.482125730268236,climate_readiness_score,ND-GAIN
LSO,2008,0.52527295858464,climate_readiness_score,ND-GAIN
LBR,2008,0.605260000959198,climate_readiness_score,ND-GAIN
LBY,2008,0.488450661471296,climate_readiness_score,ND-GAIN
LIE,2008,,climate_readiness_score,ND-GAIN
LTU,2008,0.389383707054358,climate_readiness_score,ND-GAIN
LUX,2008,0.339883940220865,climate_readiness_score,ND-GAIN
MKD,2008,0.407506134903315,climate_readiness_score,ND-GAIN
MDG,2008,0.55850419560832,climate_readiness_score,ND-GAIN
MWI,2008,0.60059724731624,climate_readiness_score,ND-GAIN
MYS,2008,0.398979121405667,climate_readiness_score,ND-GAIN
MDV,2008,0.559809010029083,climate_readiness_score,ND-GAIN
MLI,2008,0.602836572718554,climate_readiness_score,ND-GAIN
MLT,2008,0.381544779649165,climate_readiness_score,ND-GAIN
MHL,2008,0.526532214997732,climate_readiness_score,ND-GAIN
MRT,2008,0.624248163176773,climate_readiness_score,ND-GAIN
MUS,2008,0.490944292758983,climate_readiness_score,ND-GAIN
MEX,2008,0.411201398880929,climate_readiness_score,ND-GAIN
FSM,2008,0.638924898721465,climate_readiness_score,ND-GAIN
MDA,2008,0.466642941118127,climate_readiness_score,ND-GAIN
MCO,2008,0.409920400244396,climate_readiness_score,ND-GAIN
MNG,2008,0.435837464214751,climate_readiness_score,ND-GAIN
MNE,2008,0.451711790472422,climate_readiness_score,ND-GAIN
MAR,2008,0.491968079348376,climate_readiness_score,ND-GAIN
MOZ,2008,0.511853636018822,climate_readiness_score,ND-GAIN
MMR,2008,0.536175653820754,climate_readiness_score,ND-GAIN
NAM,2008,0.55872550986423,climate_readiness_score,ND-GAIN
NRU,2008,0.539425524803857,climate_readiness_score,ND-GAIN
NPL,2008,0.551163037110277,climate_readiness_score,ND-GAIN
NLD,2008,0.371300787985729,climate_readiness_score,ND-GAIN
NZL,2008,0.295347876568785,climate_readiness_score,ND-GAIN
NIC,2008,0.45781093168274,climate_readiness_score,ND-GAIN
NER,2008,0.59567643739785,climate_readiness_score,ND-GAIN
NGA,2008,0.498906208914516,climate_readiness_score,ND-GAIN
NOR,2008,0.264213356817931,climate_readiness_score,ND-GAIN
OMN,2008,0.471097885795011,climate_readiness_score,ND-GAIN
PAK,2008,0.549718515229723,climate_readiness_score,ND-GAIN
PLW,2008,0.515519235089568,climate_readiness_score,ND-GAIN
PAN,2008,0.429439806897567,climate_readiness_score,ND-GAIN
PNG,2008,0.556417793801346,climate_readiness_score,ND-GAIN
PRY,2008,0.40275827493412,climate_readiness_score,ND-GAIN
PER,2008,0.443483528445517,climate_readiness_score,ND-GAIN
PHL,2008,0.468292400768801,climate_readiness_score,ND-GAIN
POL,2008,0.316956446302895,climate_readiness_score,ND-GAIN
PRT,2008,0.382819095449808,climate_readiness_score,ND-GAIN
QAT,2008,0.421369099041353,climate_readiness_score,ND-GAIN
ROU,2008,0.41501117550814,climate_readiness_score,ND-GAIN
